date,amfi_code,nav
23-02-2023,119092,46.7038
24-02-2023,119092,46.5316
25-02-2023,119092,46.5316
26-02-2023,119092,46.5316
27-02-2023,119092,46.8785
28-02-2023,119092,46.9058
01-03-2023,119092,47.2018
02-03-2023,119092,46.8056
03-03-2023,119092,46.889
04-03-2023,119092,46.889
05-03-2023,119092,46.889
06-03-2023,119092,46.6247
07-03-2023,119092,46.1494
08-03-2023,119092,45.8239
09-03-2023,119092,45.6279
10-03-2023,119092,46.1554
11-03-2023,119092,46.1554
12-03-2023,119092,46.1554
13-03-2023,119092,45.9472
14-03-2023,119092,45.4583
15-03-2023,119092,45.5345
16-03-2023,119092,45.5698
17-03-2023,119092,45.3959
18-03-2023,119092,45.3959
19-03-2023,119092,45.3959
20-03-2023,119092,45.3547
21-03-2023,119092,45.7705
22-03-2023,119092,46.0658
23-03-2023,119092,46.3277
24-03-2023,119092,45.8702
25-03-2023,119092,45.8702
26-03-2023,119092,45.8702
27-03-2023,119092,47.0772
28-03-2023,119092,47.5402
29-03-2023,119092,47.7821
30-03-2023,119092,47.3184
31-03-2023,119092,47.7402
01-04-2023,119092,47.7402
02-04-2023,119092,47.7402
03-04-2023,119092,47.5542
04-04-2023,119092,47.4973
05-04-2023,119092,46.8226
06-04-2023,119092,46.3366
07-04-2023,119092,46.5402
08-04-2023,119092,46.5402
09-04-2023,119092,46.5402
10-04-2023,119092,46.9792
11-04-2023,119092,47.2882
12-04-2023,119092,47.585
13-04-2023,119092,47.5824
14-04-2023,119092,47.4365
15-04-2023,119092,47.4365
16-04-2023,119092,47.4365
17-04-2023,119092,47.582
18-04-2023,119092,47.9527
19-04-2023,119092,47.9795
20-04-2023,119092,48.5194
21-04-2023,119092,48.4524
22-04-2023,119092,48.4524
23-04-2023,119092,48.4524
24-04-2023,119092,48.0601
25-04-2023,119092,48.0805
26-04-2023,119092,48.1503
27-04-2023,119092,48.1403
28-04-2023,119092,48.7122
29-04-2023,119092,48.7122
30-04-2023,119092,48.7122
01-05-2023,119092,49.0847
02-05-2023,119092,48.4942
03-05-2023,119092,49.1802
04-05-2023,119092,48.0302
05-05-2023,119092,48.9753
06-05-2023,119092,48.9753
07-05-2023,119092,48.9753
08-05-2023,119092,48.8766
09-05-2023,119092,48.8201
10-05-2023,119092,48.8195
11-05-2023,119092,49.0109
12-05-2023,119092,49.0361
13-05-2023,119092,49.0361
14-05-2023,119092,49.0361
15-05-2023,119092,49.0037
16-05-2023,119092,49.5982
17-05-2023,119092,49.872
18-05-2023,119092,49.4776
19-05-2023,119092,49.8275
20-05-2023,119092,49.8275
21-05-2023,119092,49.8275
22-05-2023,119092,50.0842
23-05-2023,119092,49.8696
24-05-2023,119092,50.2452
25-05-2023,119092,50.2013
26-05-2023,119092,50.1291
27-05-2023,119092,50.1291
28-05-2023,119092,50.1291
29-05-2023,119092,50.045
30-05-2023,119092,49.01
31-05-2023,119092,48.808
01-06-2023,119092,49.1413
02-06-2023,119092,49.157
03-06-2023,119092,49.157
04-06-2023,119092,49.157
05-06-2023,119092,48.628
06-06-2023,119092,49.0688
07-06-2023,119092,48.965
08-06-2023,119092,48.4653
09-06-2023,119092,49.4429
10-06-2023,119092,49.4429
11-06-2023,119092,49.4429
12-06-2023,119092,49.0111
13-06-2023,119092,49.4182
14-06-2023,119092,49.1094
15-06-2023,119092,49.1936
16-06-2023,119092,48.829
17-06-2023,119092,48.829
18-06-2023,119092,48.829
19-06-2023,119092,48.3231
20-06-2023,119092,48.5712
21-06-2023,119092,48.7703
22-06-2023,119092,49.2905
23-06-2023,119092,49.301
24-06-2023,119092,49.301
25-06-2023,119092,49.301
26-06-2023,119092,50.3019
27-06-2023,119092,50.4471
28-06-2023,119092,50.726
29-06-2023,119092,50.1478
30-06-2023,119092,49.9027
01-07-2023,119092,49.9027
02-07-2023,119092,49.9027
03-07-2023,119092,50.1578
04-07-2023,119092,50.1464
05-07-2023,119092,50.2554
06-07-2023,119092,49.9206
07-07-2023,119092,50.0001
08-07-2023,119092,50.0001
09-07-2023,119092,50.0001
10-07-2023,119092,50.0782
11-07-2023,119092,49.5851
12-07-2023,119092,49.8926
13-07-2023,119092,49.1755
14-07-2023,119092,49.2809
15-07-2023,119092,49.2809
16-07-2023,119092,49.2809
17-07-2023,119092,50.0801
18-07-2023,119092,50.4076
19-07-2023,119092,50.7344
20-07-2023,119092,50.3604
21-07-2023,119092,51.1787
22-07-2023,119092,51.1787
23-07-2023,119092,51.1787
24-07-2023,119092,51.8306
25-07-2023,119092,51.473
26-07-2023,119092,51.2843
27-07-2023,119092,51.8817
28-07-2023,119092,52.7373
29-07-2023,119092,52.7373
30-07-2023,119092,52.7373
31-07-2023,119092,52.1793
01-08-2023,119092,51.7461
02-08-2023,119092,51.7072
03-08-2023,119092,50.7527
04-08-2023,119092,50.7875
05-08-2023,119092,50.7875
06-08-2023,119092,50.7875
07-08-2023,119092,51.3478
08-08-2023,119092,50.7266
09-08-2023,119092,50.8097
10-08-2023,119092,50.5758
11-08-2023,119092,51.3391
12-08-2023,119092,51.3391
13-08-2023,119092,51.3391
14-08-2023,119092,51.1081
15-08-2023,119092,51.8241
16-08-2023,119092,51.5783
17-08-2023,119092,51.9571
18-08-2023,119092,52.0996
19-08-2023,119092,52.0996
20-08-2023,119092,52.0996
21-08-2023,119092,52.0629
22-08-2023,119092,51.7279
23-08-2023,119092,51.9023
24-08-2023,119092,51.7277
25-08-2023,119092,51.4405
26-08-2023,119092,51.4405
27-08-2023,119092,51.4405
28-08-2023,119092,52.1399
29-08-2023,119092,52.4193
30-08-2023,119092,52.7449
31-08-2023,119092,52.5901
01-09-2023,119092,52.5311
02-09-2023,119092,52.5311
03-09-2023,119092,52.5311
04-09-2023,119092,52.4431
05-09-2023,119092,52.6264
06-09-2023,119092,52.9524
07-09-2023,119092,52.9656
08-09-2023,119092,52.6238
09-09-2023,119092,52.6238
10-09-2023,119092,52.6238
11-09-2023,119092,53.0053
12-09-2023,119092,53.0483
13-09-2023,119092,52.4055
14-09-2023,119092,51.4544
15-09-2023,119092,51.6164
16-09-2023,119092,51.6164
17-09-2023,119092,51.6164
18-09-2023,119092,51.2666
19-09-2023,119092,51.4884
20-09-2023,119092,51.1638
21-09-2023,119092,51.2504
22-09-2023,119092,51.106
23-09-2023,119092,51.106
24-09-2023,119092,51.106
25-09-2023,119092,51.9285
26-09-2023,119092,52.3926
27-09-2023,119092,53.0462
28-09-2023,119092,53.0848
29-09-2023,119092,53.4988
30-09-2023,119092,53.4988
01-10-2023,119092,53.4988
02-10-2023,119092,53.5697
03-10-2023,119092,54.2965
04-10-2023,119092,54.2898
05-10-2023,119092,53.6524
06-10-2023,119092,52.7422
07-10-2023,119092,52.7422
08-10-2023,119092,52.7422
09-10-2023,119092,53.5516
10-10-2023,119092,53.8058
11-10-2023,119092,54.0926
12-10-2023,119092,54.8362
13-10-2023,119092,54.0711
14-10-2023,119092,54.0711
15-10-2023,119092,54.0711
16-10-2023,119092,53.9282
17-10-2023,119092,53.8438
18-10-2023,119092,54.2254
19-10-2023,119092,53.923
20-10-2023,119092,53.3822
21-10-2023,119092,53.3822
22-10-2023,119092,53.3822
23-10-2023,119092,52.8427
24-10-2023,119092,53.4086
25-10-2023,119092,53.0874
26-10-2023,119092,52.8568
27-10-2023,119092,53.1808
28-10-2023,119092,53.1808
29-10-2023,119092,53.1808
30-10-2023,119092,52.8813
31-10-2023,119092,52.119
01-11-2023,119092,51.4235
02-11-2023,119092,51.4243
03-11-2023,119092,51.677
04-11-2023,119092,51.677
05-11-2023,119092,51.677
06-11-2023,119092,51.6115
07-11-2023,119092,51.8346
08-11-2023,119092,51.1289
09-11-2023,119092,50.4628
10-11-2023,119092,51.5025
11-11-2023,119092,51.5025
12-11-2023,119092,51.5025
13-11-2023,119092,52.0924
14-11-2023,119092,52.4739
15-11-2023,119092,52.1964
16-11-2023,119092,52.1138
17-11-2023,119092,52.1399
18-11-2023,119092,52.1399
19-11-2023,119092,52.1399
20-11-2023,119092,52.7751
21-11-2023,119092,52.9902
22-11-2023,119092,53.264
23-11-2023,119092,53.2128
24-11-2023,119092,53.6137
25-11-2023,119092,53.6137
26-11-2023,119092,53.6137
27-11-2023,119092,53.7846
28-11-2023,119092,53.8332
29-11-2023,119092,53.5092
30-11-2023,119092,53.4832
01-12-2023,119092,53.0038
02-12-2023,119092,53.0038
03-12-2023,119092,53.0038
04-12-2023,119092,53.0123
05-12-2023,119092,53.0813
06-12-2023,119092,51.9943
07-12-2023,119092,51.9156
08-12-2023,119092,51.4065
09-12-2023,119092,51.4065
10-12-2023,119092,51.4065
11-12-2023,119092,51.6597
12-12-2023,119092,51.9776
13-12-2023,119092,51.8093
14-12-2023,119092,52.0876
15-12-2023,119092,52.3869
16-12-2023,119092,52.3869
17-12-2023,119092,52.3869
18-12-2023,119092,52.3078
19-12-2023,119092,53.0478
20-12-2023,119092,52.7368
21-12-2023,119092,53.4532
22-12-2023,119092,53.3746
23-12-2023,119092,53.3746
24-12-2023,119092,53.3746
25-12-2023,119092,53.0065
26-12-2023,119092,52.8697
27-12-2023,119092,52.3866
28-12-2023,119092,52.7775
29-12-2023,119092,52.0636
30-12-2023,119092,52.0636
31-12-2023,119092,52.0636
01-01-2024,119092,52.7328
02-01-2024,119092,52.3263
03-01-2024,119092,52.741
04-01-2024,119092,52.7795
05-01-2024,119092,52.933
06-01-2024,119092,52.933
07-01-2024,119092,52.933
08-01-2024,119092,52.6855
09-01-2024,119092,52.8769
10-01-2024,119092,52.9672
11-01-2024,119092,52.3175
12-01-2024,119092,51.9021
13-01-2024,119092,51.9021
14-01-2024,119092,51.9021
15-01-2024,119092,51.6817
16-01-2024,119092,51.3652
17-01-2024,119092,51.9627
18-01-2024,119092,51.9927
19-01-2024,119092,51.6636
20-01-2024,119092,51.6636
21-01-2024,119092,51.6636
22-01-2024,119092,51.467
23-01-2024,119092,51.265
24-01-2024,119092,51.1613
25-01-2024,119092,50.7045
26-01-2024,119092,50.3678
27-01-2024,119092,50.3678
28-01-2024,119092,50.3678
29-01-2024,119092,50.7357
30-01-2024,119092,50.8449
31-01-2024,119092,50.8029
01-02-2024,119092,50.8302
02-02-2024,119092,50.836
03-02-2024,119092,50.836
04-02-2024,119092,50.836
05-02-2024,119092,50.7686
06-02-2024,119092,51.0269
07-02-2024,119092,51.2532
08-02-2024,119092,50.5737
09-02-2024,119092,50.5411
10-02-2024,119092,50.5411
11-02-2024,119092,50.5411
12-02-2024,119092,49.9001
13-02-2024,119092,50.2065
14-02-2024,119092,50.5736
15-02-2024,119092,50.3279
16-02-2024,119092,50.3021
17-02-2024,119092,50.3021
18-02-2024,119092,50.3021
19-02-2024,119092,49.3995
20-02-2024,119092,49.8509
21-02-2024,119092,50.1897
22-02-2024,119092,50.7275
23-02-2024,119092,51.4235
24-02-2024,119092,51.4235
25-02-2024,119092,51.4235
26-02-2024,119092,50.8976
27-02-2024,119092,51.3242
28-02-2024,119092,52.025
29-02-2024,119092,51.3703
01-03-2024,119092,51.3192
02-03-2024,119092,51.3192
03-03-2024,119092,51.3192
04-03-2024,119092,51.1814
05-03-2024,119092,51.5956
06-03-2024,119092,50.5438
07-03-2024,119092,51.3863
08-03-2024,119092,51.3618
09-03-2024,119092,51.3618
10-03-2024,119092,51.3618
11-03-2024,119092,51.8052
12-03-2024,119092,51.8044
13-03-2024,119092,52.0565
14-03-2024,119092,51.0279
15-03-2024,119092,50.8813
16-03-2024,119092,50.8813
17-03-2024,119092,50.8813
18-03-2024,119092,51.2896
19-03-2024,119092,51.4469
20-03-2024,119092,50.7357
21-03-2024,119092,50.7894
22-03-2024,119092,50.45
23-03-2024,119092,50.45
24-03-2024,119092,50.45
25-03-2024,119092,50.0746
26-03-2024,119092,49.433
27-03-2024,119092,49.7291
28-03-2024,119092,50.2456
29-03-2024,119092,51.2203
30-03-2024,119092,51.2203
31-03-2024,119092,51.2203
01-04-2024,119092,50.5848
02-04-2024,119092,50.9546
03-04-2024,119092,51.3569
04-04-2024,119092,51.121
05-04-2024,119092,50.7352
06-04-2024,119092,50.7352
07-04-2024,119092,50.7352
08-04-2024,119092,50.2776
09-04-2024,119092,50.0701
10-04-2024,119092,50.1856
11-04-2024,119092,50.8174
12-04-2024,119092,51.3417
13-04-2024,119092,51.3417
14-04-2024,119092,51.3417
15-04-2024,119092,50.6415
16-04-2024,119092,50.3164
17-04-2024,119092,50.9227
18-04-2024,119092,50.6215
19-04-2024,119092,50.6222
20-04-2024,119092,50.6222
21-04-2024,119092,50.6222
22-04-2024,119092,49.8923
23-04-2024,119092,50.4283
24-04-2024,119092,49.6103
25-04-2024,119092,48.922
26-04-2024,119092,49.4029
27-04-2024,119092,49.4029
28-04-2024,119092,49.4029
29-04-2024,119092,50.2725
30-04-2024,119092,50.1697
01-05-2024,119092,50.1749
02-05-2024,119092,50.6045
03-05-2024,119092,50.76
04-05-2024,119092,50.76
05-05-2024,119092,50.76
06-05-2024,119092,50.6193
07-05-2024,119092,50.4291
08-05-2024,119092,49.7627
09-05-2024,119092,49.8908
10-05-2024,119092,49.8761
11-05-2024,119092,49.8761
12-05-2024,119092,49.8761
13-05-2024,119092,49.7095
14-05-2024,119092,49.2977
15-05-2024,119092,48.9329
16-05-2024,119092,49.2259
17-05-2024,119092,49.6358
18-05-2024,119092,49.6358
19-05-2024,119092,49.6358
20-05-2024,119092,49.5183
21-05-2024,119092,49.3553
22-05-2024,119092,49.0104
23-05-2024,119092,49.4425
24-05-2024,119092,49.4815
25-05-2024,119092,49.4815
26-05-2024,119092,49.4815
27-05-2024,119092,49.6679
28-05-2024,119092,49.8509
29-05-2024,119092,49.7415
30-05-2024,119092,49.2583
31-05-2024,119092,48.8526
01-06-2024,119092,48.8526
02-06-2024,119092,48.8526
03-06-2024,119092,49.3664
04-06-2024,119092,49.0768
05-06-2024,119092,48.9248
06-06-2024,119092,48.4627
07-06-2024,119092,47.9705
08-06-2024,119092,47.9705
09-06-2024,119092,47.9705
10-06-2024,119092,47.6708
11-06-2024,119092,48.4109
12-06-2024,119092,48.7178
13-06-2024,119092,48.517
14-06-2024,119092,49.0078
15-06-2024,119092,49.0078
16-06-2024,119092,49.0078
17-06-2024,119092,48.9673
18-06-2024,119092,49.5813
19-06-2024,119092,50.5839
20-06-2024,119092,51.071
21-06-2024,119092,51.14
22-06-2024,119092,51.14
23-06-2024,119092,51.14
24-06-2024,119092,51.4829
25-06-2024,119092,51.5164
26-06-2024,119092,50.7151
27-06-2024,119092,50.4492
28-06-2024,119092,50.0534
29-06-2024,119092,50.0534
30-06-2024,119092,50.0534
01-07-2024,119092,49.7812
02-07-2024,119092,50.601
03-07-2024,119092,51.1306
04-07-2024,119092,51.3563
05-07-2024,119092,51.7522
06-07-2024,119092,51.7522
07-07-2024,119092,51.7522
08-07-2024,119092,50.9221
09-07-2024,119092,51.2766
10-07-2024,119092,51.73
11-07-2024,119092,50.7444
12-07-2024,119092,51.1143
13-07-2024,119092,51.1143
14-07-2024,119092,51.1143
15-07-2024,119092,50.5024
16-07-2024,119092,49.6582
17-07-2024,119092,50.2684
18-07-2024,119092,49.8496
19-07-2024,119092,49.5614
20-07-2024,119092,49.5614
21-07-2024,119092,49.5614
22-07-2024,119092,50.0217
23-07-2024,119092,49.9129
24-07-2024,119092,49.8594
25-07-2024,119092,49.7963
26-07-2024,119092,49.975
27-07-2024,119092,49.975
28-07-2024,119092,49.975
29-07-2024,119092,49.9011
30-07-2024,119092,49.9771
31-07-2024,119092,49.7813
01-08-2024,119092,49.9618
02-08-2024,119092,50.1261
03-08-2024,119092,50.1261
04-08-2024,119092,50.1261
05-08-2024,119092,50.9985
06-08-2024,119092,50.8535
07-08-2024,119092,50.7972
08-08-2024,119092,50.9305
09-08-2024,119092,51.3921
10-08-2024,119092,51.3921
11-08-2024,119092,51.3921
12-08-2024,119092,50.926
13-08-2024,119092,50.9988
14-08-2024,119092,49.909
15-08-2024,119092,49.8153
16-08-2024,119092,50.3148
17-08-2024,119092,50.3148
18-08-2024,119092,50.3148
19-08-2024,119092,50.0194
20-08-2024,119092,50.1233
21-08-2024,119092,49.9158
22-08-2024,119092,49.5645
23-08-2024,119092,50.0167
24-08-2024,119092,50.0167
25-08-2024,119092,50.0167
26-08-2024,119092,49.5834
27-08-2024,119092,49.7373
28-08-2024,119092,49.8985
29-08-2024,119092,49.5506
30-08-2024,119092,49.6443
31-08-2024,119092,49.6443
01-09-2024,119092,49.6443
02-09-2024,119092,49.262
03-09-2024,119092,49.5148
04-09-2024,119092,48.9691
05-09-2024,119092,48.8479
06-09-2024,119092,48.7643
07-09-2024,119092,48.7643
08-09-2024,119092,48.7643
09-09-2024,119092,49.2707
10-09-2024,119092,49.357
11-09-2024,119092,49.8002
12-09-2024,119092,50.0702
13-09-2024,119092,50.3389
14-09-2024,119092,50.3389
15-09-2024,119092,50.3389
16-09-2024,119092,50.2176
17-09-2024,119092,50.6979
18-09-2024,119092,50.565
19-09-2024,119092,49.8252
20-09-2024,119092,49.7565
21-09-2024,119092,49.7565
22-09-2024,119092,49.7565
23-09-2024,119092,49.9817
24-09-2024,119092,49.3039
25-09-2024,119092,48.9458
26-09-2024,119092,48.4425
27-09-2024,119092,48.8049
28-09-2024,119092,48.8049
29-09-2024,119092,48.8049
30-09-2024,119092,49.5558
01-10-2024,119092,49.4898
02-10-2024,119092,49.748
03-10-2024,119092,49.9961
04-10-2024,119092,50.712
05-10-2024,119092,50.712
06-10-2024,119092,50.712
07-10-2024,119092,50.447
08-10-2024,119092,50.3753
09-10-2024,119092,50.25
10-10-2024,119092,50.3094
11-10-2024,119092,51.4594
12-10-2024,119092,51.4594
13-10-2024,119092,51.4594
14-10-2024,119092,51.5
15-10-2024,119092,51.1396
16-10-2024,119092,50.6477
17-10-2024,119092,51.2367
18-10-2024,119092,50.8762
19-10-2024,119092,50.8762
20-10-2024,119092,50.8762
21-10-2024,119092,51.2012
22-10-2024,119092,50.9215
23-10-2024,119092,50.3818
24-10-2024,119092,50.6775
25-10-2024,119092,50.4224
26-10-2024,119092,50.4224
27-10-2024,119092,50.4224
28-10-2024,119092,50.6381
29-10-2024,119092,50.8878
30-10-2024,119092,51.1599
31-10-2024,119092,51.0654
01-11-2024,119092,51.4019
02-11-2024,119092,51.4019
03-11-2024,119092,51.4019
04-11-2024,119092,51.0117
05-11-2024,119092,49.9452
06-11-2024,119092,50.2835
07-11-2024,119092,50.383
08-11-2024,119092,50.1385
09-11-2024,119092,50.1385
10-11-2024,119092,50.1385
11-11-2024,119092,49.5177
12-11-2024,119092,48.6614
13-11-2024,119092,48.7087
14-11-2024,119092,49.4476
15-11-2024,119092,49.4127
16-11-2024,119092,49.4127
17-11-2024,119092,49.4127
18-11-2024,119092,49.2809
19-11-2024,119092,49.2958
20-11-2024,119092,50.2783
21-11-2024,119092,50.6389
22-11-2024,119092,50.2496
23-11-2024,119092,50.2496
24-11-2024,119092,50.2496
25-11-2024,119092,50.288
26-11-2024,119092,50.4617
27-11-2024,119092,50.0196
28-11-2024,119092,50.3815
29-11-2024,119092,50.0453
30-11-2024,119092,50.0453
01-12-2024,119092,50.0453
02-12-2024,119092,49.4083
03-12-2024,119092,49.467
04-12-2024,119092,49.4567
05-12-2024,119092,49.4818
06-12-2024,119092,49.1746
07-12-2024,119092,49.1746
08-12-2024,119092,49.1746
09-12-2024,119092,48.9295
10-12-2024,119092,49.4443
11-12-2024,119092,49.6627
12-12-2024,119092,49.2708
13-12-2024,119092,48.4554
14-12-2024,119092,48.4554
15-12-2024,119092,48.4554
16-12-2024,119092,48.091
17-12-2024,119092,48.1826
18-12-2024,119092,47.9396
19-12-2024,119092,47.6651
20-12-2024,119092,47.4425
21-12-2024,119092,47.4425
22-12-2024,119092,47.4425
23-12-2024,119092,47.4366
24-12-2024,119092,47.7906
25-12-2024,119092,47.8151
26-12-2024,119092,47.8659
27-12-2024,119092,47.7957
28-12-2024,119092,47.7957
29-12-2024,119092,47.7957
30-12-2024,119092,47.6102
31-12-2024,119092,48.012
01-01-2025,119092,48.3523
02-01-2025,119092,49.2578
03-01-2025,119092,49.5493
04-01-2025,119092,49.5493
05-01-2025,119092,49.5493
06-01-2025,119092,49.3574
07-01-2025,119092,48.9905
08-01-2025,119092,49.4294
09-01-2025,119092,49.1007
10-01-2025,119092,49.4781
11-01-2025,119092,49.4781
12-01-2025,119092,49.4781
13-01-2025,119092,49.173
14-01-2025,119092,49.3501
15-01-2025,119092,48.9163
16-01-2025,119092,49.2793
17-01-2025,119092,48.7712
18-01-2025,119092,48.7712
19-01-2025,119092,48.7712
20-01-2025,119092,48.914
21-01-2025,119092,48.8539
22-01-2025,119092,48.923
23-01-2025,119092,48.7777
24-01-2025,119092,48.6227
25-01-2025,119092,48.6227
26-01-2025,119092,48.6227
27-01-2025,119092,48.7143
28-01-2025,119092,48.3105
29-01-2025,119092,47.9077
30-01-2025,119092,47.7811
31-01-2025,119092,47.6384
01-02-2025,119092,47.6384
02-02-2025,119092,47.6384
03-02-2025,119092,47.2423
04-02-2025,119092,47.6535
05-02-2025,119092,47.5376
06-02-2025,119092,47.4672
07-02-2025,119092,46.9389
08-02-2025,119092,46.9389
09-02-2025,119092,46.9389
10-02-2025,119092,47.829
11-02-2025,119092,48.8891
12-02-2025,119092,48.5788
13-02-2025,119092,49.1323
14-02-2025,119092,49.1178
15-02-2025,119092,49.1178
16-02-2025,119092,49.1178
17-02-2025,119092,49.8432
18-02-2025,119092,50.017
19-02-2025,119092,50.0869
20-02-2025,119092,49.0202
21-02-2025,119092,48.667
22-02-2025,119092,48.667
23-02-2025,119092,48.667
24-02-2025,119092,48.7009
25-02-2025,119092,48.8115
26-02-2025,119092,48.3162
27-02-2025,119092,48.0315
28-02-2025,119092,48.2914
01-03-2025,119092,48.2914
02-03-2025,119092,48.2914
03-03-2025,119092,47.7305
04-03-2025,119092,47.8115
05-03-2025,119092,48.3612
06-03-2025,119092,48.551
07-03-2025,119092,48.72
08-03-2025,119092,48.72
09-03-2025,119092,48.72
10-03-2025,119092,47.8843
11-03-2025,119092,47.563
12-03-2025,119092,48.4575
13-03-2025,119092,48.227
14-03-2025,119092,48.793
15-03-2025,119092,48.793
16-03-2025,119092,48.793
17-03-2025,119092,48.5559
18-03-2025,119092,48.4621
19-03-2025,119092,48.7081
20-03-2025,119092,48.7765
21-03-2025,119092,48.9661
22-03-2025,119092,48.9661
23-03-2025,119092,48.9661
24-03-2025,119092,48.6391
25-03-2025,119092,48.179
26-03-2025,119092,47.8287
27-03-2025,119092,47.6292
28-03-2025,119092,47.5576
29-03-2025,119092,47.5576
30-03-2025,119092,47.5576
31-03-2025,119092,48.0194
01-04-2025,119092,48.0812
02-04-2025,119092,48.312
03-04-2025,119092,48.3973
04-04-2025,119092,47.9483
05-04-2025,119092,47.9483
06-04-2025,119092,47.9483
07-04-2025,119092,47.9804
08-04-2025,119092,48.0605
09-04-2025,119092,48.4087
10-04-2025,119092,47.9793
11-04-2025,119092,47.148
12-04-2025,119092,47.148
13-04-2025,119092,47.148
14-04-2025,119092,47.2457
15-04-2025,119092,47.4178
16-04-2025,119092,47.3673
17-04-2025,119092,47.4035
18-04-2025,119092,47.7969
19-04-2025,119092,47.7969
20-04-2025,119092,47.7969
21-04-2025,119092,47.6285
22-04-2025,119092,47.5361
23-04-2025,119092,47.5938
24-04-2025,119092,47.1088
25-04-2025,119092,47.07
26-04-2025,119092,47.07
27-04-2025,119092,47.07
28-04-2025,119092,47.0679
29-04-2025,119092,47.777
30-04-2025,119092,47.6761
01-05-2025,119092,47.7849
02-05-2025,119092,48.1985
03-05-2025,119092,48.1985
04-05-2025,119092,48.1985
05-05-2025,119092,47.8685
06-05-2025,119092,48.4778
07-05-2025,119092,49.2632
08-05-2025,119092,49.2761
09-05-2025,119092,49.0675
10-05-2025,119092,49.0675
11-05-2025,119092,49.0675
12-05-2025,119092,49.8024
13-05-2025,119092,50.179
14-05-2025,119092,50.2412
15-05-2025,119092,50.9036
16-05-2025,119092,51.5267
17-05-2025,119092,51.5267
18-05-2025,119092,51.5267
19-05-2025,119092,51.4006
20-05-2025,119092,51.5401
21-05-2025,119092,51.8297
22-05-2025,119092,51.8696
23-05-2025,119092,51.2636
24-05-2025,119092,51.2636
25-05-2025,119092,51.2636
26-05-2025,119092,50.8674
27-05-2025,119092,50.2877
28-05-2025,119092,50.5328
29-05-2025,119092,50.0336
30-05-2025,119092,50.1444
31-05-2025,119092,50.1444
01-06-2025,119092,50.1444
02-06-2025,119092,50.9874
03-06-2025,119092,51.6601
04-06-2025,119092,50.856
05-06-2025,119092,50.3116
06-06-2025,119092,49.994
07-06-2025,119092,49.994
08-06-2025,119092,49.994
09-06-2025,119092,49.5068
10-06-2025,119092,48.8151
11-06-2025,119092,48.8357
12-06-2025,119092,49.1656
13-06-2025,119092,49.6066
14-06-2025,119092,49.6066
15-06-2025,119092,49.6066
16-06-2025,119092,49.425
17-06-2025,119092,49.3321
18-06-2025,119092,49.5126
19-06-2025,119092,49.4908
20-06-2025,119092,49.8715
21-06-2025,119092,49.8715
22-06-2025,119092,49.8715
23-06-2025,119092,50.087
24-06-2025,119092,49.9468
25-06-2025,119092,49.161
26-06-2025,119092,49.841
27-06-2025,119092,49.5659
28-06-2025,119092,49.5659
29-06-2025,119092,49.5659
30-06-2025,119092,49.7481
01-07-2025,119092,48.9395
02-07-2025,119092,48.9599
03-07-2025,119092,49.0285
04-07-2025,119092,49.1181
05-07-2025,119092,49.1181
06-07-2025,119092,49.1181
07-07-2025,119092,50.4671
08-07-2025,119092,50.2129
09-07-2025,119092,50.6037
10-07-2025,119092,50.864
11-07-2025,119092,50.5866
12-07-2025,119092,50.5866
13-07-2025,119092,50.5866
14-07-2025,119092,50.9736
15-07-2025,119092,50.9261
16-07-2025,119092,51.3472
17-07-2025,119092,52.2698
18-07-2025,119092,52.3664
19-07-2025,119092,52.3664
20-07-2025,119092,52.3664
21-07-2025,119092,52.2637
22-07-2025,119092,52.7778
23-07-2025,119092,53.4595
24-07-2025,119092,53.0721
25-07-2025,119092,52.8878
26-07-2025,119092,52.8878
27-07-2025,119092,52.8878
28-07-2025,119092,53.2312
29-07-2025,119092,53.1967
30-07-2025,119092,52.7781
31-07-2025,119092,53.0577
01-08-2025,119092,53.4004
02-08-2025,119092,53.4004
03-08-2025,119092,53.4004
04-08-2025,119092,53.2706
05-08-2025,119092,53.3269
06-08-2025,119092,53.0838
07-08-2025,119092,52.6007
08-08-2025,119092,52.3976
09-08-2025,119092,52.3976
10-08-2025,119092,52.3976
11-08-2025,119092,52.4589
12-08-2025,119092,51.8076
13-08-2025,119092,51.6408
14-08-2025,119092,51.7075
15-08-2025,119092,52.2821
16-08-2025,119092,52.2821
17-08-2025,119092,52.2821
18-08-2025,119092,52.1651
19-08-2025,119092,51.6217
20-08-2025,119092,51.5529
21-08-2025,119092,51.3224
22-08-2025,119092,51.5996
23-08-2025,119092,51.5996
24-08-2025,119092,51.5996
25-08-2025,119092,51.4726
26-08-2025,119092,50.2827
27-08-2025,119092,51.9735
28-08-2025,119092,52.0656
29-08-2025,119092,52.1335
30-08-2025,119092,52.1335
31-08-2025,119092,52.1335
01-09-2025,119092,51.4561
02-09-2025,119092,50.822
03-09-2025,119092,50.807
04-09-2025,119092,50.9841
05-09-2025,119092,51.3273
06-09-2025,119092,51.3273
07-09-2025,119092,51.3273
08-09-2025,119092,51.4614
09-09-2025,119092,50.9523
10-09-2025,119092,49.8649
11-09-2025,119092,49.8466
12-09-2025,119092,49.638
13-09-2025,119092,49.638
14-09-2025,119092,49.638
15-09-2025,119092,49.1137
16-09-2025,119092,49.4992
17-09-2025,119092,48.8413
18-09-2025,119092,49.1331
19-09-2025,119092,48.5509
